Player_ID,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
93,13,59,802,5648228,5648229,461169,55,53,1024,2,0,2
93,14,84,882,510429,510429,282863,5,2,1025,2,4,2
93,15,69,951,1086073,1086075,170910,15,2,1028,0,0,0
93,16,69,1020,429975,429975,88631,5,13,1032,2,0,2
93,17,100,1116,230372,230372,47675,5,0,1036,2,4,14
93,18,84,1200,51818,51818,19329,1,32,1042,1,0,5
93,19,59,1259,7277847,7277847,53232,70,32,1047,0,0,33
93,20,49,1308,8710333,8710334,113155,80,32,1047,1,0,2
54,1,57,57,4384115,4384119,4384115,55,0,1000,0,0,4
54,2,86,143,1380836,1380836,1901525,15,0,1001,1,0,6
54,3,81,224,1357687,1357689,1160585,15,15,1003,1,0,2
54,4,49,273,5762480,5762480,1518873,60,15,1004,0,0,4
54,5,76,345,928930,928931,1020223,10,0,1004,3,4,5
54,6,38,383,7774756,7774761,1947890,75,0,1010,0,0,16
54,7,56,439,2054485,2054489,1387306,20,0,1014,0,0,6
54,8,39,478,4302851,4302851,1400689,45,8,1016,2,0,8
54,9,65,539,2194089,2194091,1387952,25,3,1019,2,4,3
54,10,42,581,4115114,4115114,1463353,40,13,1021,1,0,2
54,11,39,616,8214235,8214235,2378155,80,4,1020,2,4,1
54,12,50,666,5059936,5059936,2525731,50,30,1016,1,0,0
54,13,80,742,1490466,1490466,2132945,15,42,1017,2,4,2
54,14,63,805,4176641,4176641,2142083,40,13,1014,1,0,3
54,15,62,863,2471685,2471685,1958909,25,4,1017,2,4,0
54,16,73,936,200031,200031,1284322,5,6,1021,1,0,4
54,17,95,1031,473000,473000,858161,5,10,1025,1,0,14
54,18,69,1096,1294069,1294070,798711,15,13,1029,2,4,11
54,19,79,1175,2411136,2411138,764760,25,13,1033,0,0,27
54,20,75,1250,1784049,1784049,632980,20,14,1033,1,0,2
91,1,65,65,2387076,2387080,2387076,30,5,1000,0,0,8
91,2,68,133,5274812,5274813,3451808,60,19,1001,1,0,2
91,3,64,197,5558178,5558178,3883970,60,14,1002,1,0,2
91,4,28,225,9815419,9815420,5795953,100,14,1001,0,0,2
91,5,72,297,1535504,1535504,4697439,15,29,999,2,0,1
91,6,38,335,7774756,7774764,5631251,75,1,999,0,0,10
91,7,65,400,717451,717452,4232705,10,1,1004,0,0,6
91,8,30,430,7625555,7625555,4720383,75,9,1005,1,0,13
91,9,60,490,3576652,3576653,4411455,35,10,1008,1,0,10
91,10,45,535,2948343,2948345,4046727,30,10,1008,0,0,16
91,11,46,581,6169961,6169962,4243422,60,3,1010,1,0,10
91,12,41,622,7629479,7629479,4681323,75,5,1007,3,0,22
91,13,57,675,6114166,6114167,5021534,60,77,1007,2,4,2
91,14,61,732,4830822,4830822,5061437,45,17,1003,2,4,14
91,15,64,796,2023406,2023407,4551845,20,4,1007,1,0,3
91,16,54,850,3146102,3146103,4322677,30,8,1010,1,0,3
91,17,93,939,645109,645110,3465538,10,6,1009,2,4,14
91,18,71,1010,864426,864426,3017838,10,6,1015,0,0,20
91,19,66,1076,5800207,5800207,3216159,55,6,1018,1,0,17
91,20,79,1151,1187100,1187100,2926239,15,1,1016,3,4,6
81,1,60,60,3608218,3608220,3608219,45,0,1000,0,0,7
81,2,92,152,658362,658363,837348,10,0,1000,0,0,2
81,3,73,225,3110826,3110826,1051965,35,0,1004,0,0,0
81,4,47,272,6640836,6640836,1621121,70,2,1001,3,0,3
81,5,71,343,1580927,1580929,1101772,20,2,1005,0,0,3
81,6,61,404,2714261,2714261,744551,30,0,1007,2,0,2
81,7,42,446,6348303,6348303,1015001,65,0,1011,0,0,7
81,8,35,481,5490723,5490724,1221816,55,0,1011,0,0,2
81,9,59,540,3969500,3969500,1319685,40,0,1015,2,0,4
81,10,60,600,452173,452173,738619,5,19,1011,2,0,8
81,11,65,665,1490622,1490624,562531,15,13,1012,1,0,14
81,12,61,726,2371893,2371894,513517,25,21,1016,1,0,12
81,13,69,795,3374822,3374822,580837,35,8,1017,1,0,2
81,14,72,867,1969311,1969311,478774,20,2,1018,1,0,3
81,15,49,916,5721597,5721600,577232,55,2,1018,0,0,1
81,16,70,986,361336,361336,333428,5,0,1017,2,0,9
81,17,83,1069,1733925,1733925,300225,20,0,1019,0,0,13
81,18,63,1132,2558349,2558349,303240,25,0,1014,0,0,12
81,19,70,1202,4778201,4778203,386890,45,0,1019,1,0,2
81,20,57,1259,6258618,6258619,501584,60,0,1021,0,0,11
65,1,57,57,4384115,4384120,4384115,55,0,1000,0,0,10
65,2,63,120,6252454,6252454,5353376,70,0,999,0,0,3
65,3,77,197,2213770,2213770,3862783,25,15,999,1,0,3
65,4,54,251,4323689,4323690,3561483,45,14,1000,1,0,2
65,5,62,313,4042051,4042053,3396386,40,14,1001,2,0,11
65,6,33,346,8803001,8803003,4853509,90,1,1007,0,0,8
65,7,48,394,4288428,4288432,4681617,45,1,1010,0,0,4
65,8,36,430,5413218,5413219,4728423,55,8,1011,2,0,15
65,9,50,480,6787715,6787715,5044940,65,8,1015,0,0,5
65,10,61,541,384946,384946,3689922,5,32,1014,2,0,13
65,11,68,609,1012584,1012584,2710203,10,32,1016,0,0,16
65,12,53,662,4290509,4290510,2692563,40,25,1016,2,0,25
65,13,70,732,3170601,3170601,2512107,30,27,1019,1,0,0
65,14,59,791,5380703,5380704,2648827,50,8,1020,1,0,9
65,15,76,867,432130,432130,1809701,5,8,1020,1,0,2
65,16,62,929,1136606,1136607,1462049,15,8,1025,0,0,19
65,17,79,1008,2431594,2431595,1357638,25,10,1026,1,0,23
65,18,60,1068,3571393,3571399,1374269,35,16,1029,2,0,10
65,19,74,1142,3744995,3744996,1417303,35,23,1028,1,0,22
65,20,65,1207,4083722,4083722,1441516,40,6,1032,1,0,4
88,1,51,51,5857248,5857250,5857247,70,0,1000,0,0,7
88,2,67,114,5591842,5591842,6190571,60,15,1002,2,4,6
88,3,65,179,5309153,5309153,5582270,55,15,1002,1,0,4
88,4,40,219,8144268,8144271,6249192,90,15,1000,0,0,10
88,5,67,286,2571251,2571254,5511186,30,16,1000,1,0,3
88,6,29,315,9519956,9519956,6839725,95,2,999,2,0,9
88,7,64,379,812359,812360,5731464,10,4,997,0,0,10
88,8,28,407,8317602,8317603,6196604,80,26,998,1,0,1
88,9,39,446,9659418,9659418,6863792,95,44,998,1,0,1
88,10,43,485,3831430,3831430,6762444,40,0,997,2,4,12
88,11,73,546,608276,608276,6090725,10,0,997,4,12,3
88,12,65,611,1575643,1575643,5238827,15,0,1001,0,0,12
88,13,67,678,3836163,3836163,4900279,40,1,1002,2,0,4
88,14,53,731,7109512,7109512,5107428,70,5,1003,1,0,2
88,15,38,769,8875321,8875321,5633124,90,30,1004,1,0,5
88,16,46,815,5994204,5994205,5670667,55,2,1002,1,0,1
88,17,25,836,10566292,10566292,6758988,100,3,1004,2,4,15
88,18,31,859,9901855,9901855,7327319,95,3,1007,3,8,7
88,19,71,926,4573911,4573911,7166669,45,1,1007,2,4,13
88,20,69,995,2948790,2948790,6919447,30,1,1007,0,0,2
99,1,62,62,3110491,3110495,3110491,40,15,1000,0,0,2
99,2,76,138,3221933,3221933,2578511,35,15,1001,0,0,6
99,3,83,221,1061760,1061760,1409290,15,10,1000,2,0,3
99,4,60,281,2555013,2555013,965991,30,18,1001,1,0,8
99,5,97,374,17041,17041,129309,1,15,1004,2,4,5
99,6,39,413,7541973,7541976,435895,75,0,1010,0,0,3
99,7,61,474,1170142,1170142,191536,15,0,1016,0,0,3
99,8,34,508,6185395,6185395,311987,60,13,1016,2,0,2
99,9,66,574,1902416,1902417,277538,20,30,1015,1,0,2
99,10,47,617,2590634,2590634,347544,25,24,1019,2,4,10
99,11,62,671,2086606,2086606,448633,20,11,1023,3,8,1
99,12,73,740,705472,705472,298923,10,7,1023,2,4,2
99,13,58,798,5847474,5847474,534026,55,17,1027,1,0,1
99,14,57,851,6022563,6022567,786634,60,0,1029,2,4,0
99,15,62,913,2433491,2433492,639846,25,0,1032,1,0,2
99,16,52,965,3620287,3620287,639397,35,0,1035,0,0,2
99,17,101,1062,200875,200875,380319,5,10,1039,3,4,9
99,18,74,1132,559123,559124,310627,10,15,1044,2,4,10
99,19,56,1188,8049981,8049982,567974,75,9,1048,1,0,16
99,20,67,1255,3558816,3558817,564084,35,2,1046,1,0,3
82,1,53,53,5385248,5385249,5385246,65,0,1000,0,0,4
82,2,86,135,1434880,1434880,3200892,20,15,1002,2,4,9
82,3,75,210,2697459,2697459,2539963,30,20,1006,1,0,1
82,4,42,248,7874869,7874869,3906287,80,3,1008,2,4,3
82,5,70,314,1932842,1932842,3345231,20,1,1011,2,4,0
82,6,47,361,5635455,5635456,3717949,55,0,1014,0,0,3
82,7,50,411,3649979,3649980,3418974,35,0,1021,0,0,3
82,8,40,451,3951128,3951129,3225623,40,5,1021,2,0,0
82,9,52,503,6339388,6339391,3585532,60,18,1026,1,0,2
82,10,37,540,5767108,5767108,3769891,55,18,1028,0,0,15
82,11,27,567,10369741,10369741,5025197,100,19,1026,1,0,1
82,12,39,606,8104040,8104040,5476339,80,2,1024,2,0,16
82,13,70,676,3066309,3066310,4981670,30,2,1026,0,0,1
82,14,42,718,9366685,9366685,5618901,90,2,1027,0,0,9
82,15,48,766,6015194,6015194,5737188,60,2,1028,0,0,2
82,16,52,814,3948029,3948029,5706350,40,2,1026,5,4,2
82,17,71,885,3825421,3825421,5263235,35,6,1029,1,0,15
82,18,55,940,4838880,4838883,5159746,45,6,1032,0,0,1
82,19,78,1018,2634555,2634555,4868956,25,6,1033,0,0,6
82,20,83,1101,657393,657393,4322063,10,5,1034,2,0,1
49,1,70,70,1372029,1372030,1372029,20,0,1000,0,0,3
49,2,97,167,363024,363024,141606,5,0,1002,1,0,2
49,3,75,238,2765701,2765701,388090,30,0,1006,2,4,3
49,4,41,279,7931865,7931866,1094349,80,2,1008,0,0,2
49,5,67,346,2446547,2446547,937915,25,2,1011,0,0,4
49,6,48,394,5518741,5518742,1221446,55,1,1014,1,0,3
49,7,52,446,3065389,3065390,1007902,30,1,1013,0,0,2
49,8,47,493,1976022,1976022,720227,20,13,1013,3,0,3
49,9,68,561,1469363,1469363,551287,15,4,1014,1,0,5
49,10,45,606,2948343,2948344,567826,30,4,1015,0,0,13
49,11,45,651,6273094,6273094,919219,60,4,1018,0,0,21
49,12,53,704,4290509,4290509,1043969,40,11,1017,2,0,7
49,13,50,754,7529045,7529045,1671913,70,11,1018,0,0,4
49,14,67,821,2940517,2940519,1577048,30,11,1014,0,0,5
49,15,44,861,7445568,7445568,2019540,70,10,1010,5,4,2
49,16,40,901,7841529,7841530,2370718,75,10,1014,0,0,16
49,17,66,967,4593779,4593779,2540249,45,10,1014,0,0,25
49,18,60,1027,3571393,3571398,2498819,35,16,1014,2,0,6
49,19,85,1112,1283766,1283768,2184054,15,16,1017,0,0,7
49,20,43,1155,9836340,9836340,2809824,90,6,1019,3,0,12
98,1,63,63,2859831,2859835,2859831,35,5,1000,0,0,3
98,2,71,134,4566343,4566343,3290938,50,5,1001,1,0,2
98,3,73,207,3110826,3110827,2795757,35,5,1000,0,0,1
98,4,51,258,5115881,5115882,2872432,55,7,1001,0,0,1
98,5,58,316,5044419,5044420,3107733,50,7,1003,0,0,0
98,6,62,378,2566401,2566401,2302367,25,12,1005,3,0,2
98,7,44,422,5838622,5838622,2537634,60,7,1007,1,0,1
98,8,25,447,9020504,9020505,3479495,90,7,1009,0,0,7
98,9,53,500,6047836,6047837,3758567,60,6,1010,2,0,6
98,10,41,541,4269334,4269335,3683256,45,6,1012,0,0,8
98,11,36,577,8758705,8758705,4462657,90,6,1010,0,0,21
98,12,39,616,8104040,8104041,4974678,80,18,1007,2,0,12
98,13,76,692,2104576,2104577,4260279,20,27,1012,2,0,-1
98,14,81,773,674206,674206,3359910,10,27,1013,0,0,8
98,15,73,846,706898,706898,2546167,10,65,1012,2,0,2
98,16,70,912,361336,361337,1995727,5,13,1013,2,4,10
98,17,88,1000,1074590,1074591,1567642,10,13,1014,0,0,9
98,18,69,1069,1294069,1294071,1353790,15,20,1020,2,0,3
98,19,91,1160,562415,562416,1028894,10,20,1022,0,0,21
98,20,63,1223,4478984,4478985,1092798,45,20,1027,0,0,0
97,1,50,50,6085624,6085624,6085623,75,0,1000,0,0,8
97,2,90,140,838890,838890,2274245,10,0,1000,0,0,14
97,3,66,206,5121129,5121129,2928283,55,35,1003,2,0,9
97,4,47,253,6533856,6533857,3391871,65,8,1005,1,0,16
97,5,75,328,1007557,1007558,2159352,10,3,1009,1,0,4
97,6,56,384,3668599,3668599,1876623,40,3,1011,1,0,15
97,7,49,433,4138136,4138136,1773706,40,3,1012,1,0,11
97,8,49,482,1498576,1498576,1191754,15,3,1011,1,0,-3
97,9,60,538,3639735,3639737,1437419,35,3,1011,2,4,1
97,10,34,572,7177017,7177017,1902266,70,0,1014,1,0,19
97,11,48,616,5628888,5628889,2378155,55,16,1015,2,4,13
97,12,61,677,2266725,2266726,2036858,25,0,1012,0,0,18
97,13,75,752,2159483,2159483,1751466,25,0,1019,0,0,7
97,14,57,801,6079242,6079242,2287964,60,5,1024,4,8,1
97,15,37,838,8945658,8945658,2860409,90,5,1029,0,0,4
97,16,49,887,4670058,4670059,2882784,45,5,1034,0,0,10
97,17,63,950,5221944,5221944,3100475,50,7,1033,2,0,13
97,18,70,1020,1110622,1110623,2716734,15,4,1034,2,0,19
97,19,61,1081,6991532,6991532,3074579,65,2,1036,1,0,5
97,20,67,1144,3615825,3615828,3124702,35,22,1037,2,4,13
94,1,55,55,4895408,4895409,4895408,60,0,1000,0,0,4
94,2,61,116,6755496,6755496,5918487,75,0,1001,1,0,7
94,3,80,196,1472384,1472385,3965870,15,0,1003,0,0,1
94,4,41,237,7931865,7931867,4827314,80,0,1002,0,0,2
94,5,51,288,7484181,7484181,5368681,75,9,1000,3,0,2
94,6,76,364,783176,783176,3428093,10,9,1004,0,0,9
94,7,61,425,1279843,1279843,2330587,15,6,1003,2,0,8
94,8,24,449,9282013,9282013,3340159,90,6,1006,0,0,8
94,9,61,510,3094172,3094174,3081551,30,6,1007,0,0,2
94,10,38,548,5681085,5681086,3261557,55,0,1011,2,0,4
94,11,60,608,2314725,2314726,2762964,25,0,1010,0,0,4
94,12,67,675,1286880,1286880,2101004,15,0,1009,0,0,3
94,13,69,744,3265461,3265461,2031306,35,0,1006,0,0,2
94,14,50,794,7725408,7725408,2525559,75,0,1008,0,0,0
94,15,42,836,7727122,7727122,2915749,75,0,1010,0,0,3
94,16,65,901,732869,732869,2357286,10,0,1011,0,0,2
94,17,68,969,4407629,4407629,2470839,45,1,1009,3,0,8
94,18,44,1013,7459570,7459570,2912724,70,1,1007,0,0,1
94,19,74,1087,3845090,3845090,2886744,35,0,1006,4,0,13
94,20,76,1163,1530719,1530719,2575750,15,0,1006,0,0,1
63,1,62,62,3110491,3110493,3110491,40,0,1000,0,0,4
63,2,68,130,5274812,5274812,3933613,60,20,1001,1,0,6
63,3,66,196,5054182,5054184,3986505,55,28,1002,1,0,3
63,4,46,238,6890868,6890868,4789573,70,5,1002,2,4,0
63,5,57,291,5623633,5623633,5171707,55,0,1003,2,4,4
63,6,57,348,3456190,3456191,4738996,35,1,1006,1,0,2
63,7,57,405,1844410,1844411,3885438,20,1,1004,0,0,13
63,8,23,428,9512609,9512609,4877766,95,1,1010,0,0,15
63,9,54,482,5636976,5636978,4937387,55,9,1013,1,0,8
63,10,33,511,7661527,7661527,5479662,75,1,1015,3,4,18
63,11,85,592,97307,97307,3664436,1,22,1016,2,4,3
63,12,33,625,9334389,9334389,4549404,90,13,1016,1,0,7
63,13,75,692,2303873,2303873,4279252,25,3,1012,3,8,4
63,14,62,754,4303353,4303355,4161054,40,3,1015,0,0,11
63,15,56,810,3937595,3937595,3984239,40,4,1014,2,0,6
63,16,60,866,1631752,1631753,3699556,15,3,1021,2,4,18
63,17,91,957,798648,798649,2876996,10,1,1026,1,0,13
63,18,80,1033,151494,151494,2333787,5,9,1027,2,4,7
63,19,77,1110,2867432,2867433,2253078,30,9,1029,0,0,10
63,20,60,1170,5532555,5532557,2400522,55,12,1033,1,0,10
34,1,64,64,2621727,2621731,2621727,35,0,1000,0,0,5
34,2,72,136,4181092,4181093,2894588,45,0,1000,0,0,10
34,3,83,219,957623,957623,1549795,10,0,1001,0,0,4
34,4,60,279,2422166,2422166,1062276,25,0,1002,0,0,3
34,5,56,335,5941321,5941321,1604192,60,0,1003,2,0,12
34,6,34,369,8782226,8782226,3036800,90,2,1005,3,0,1
34,7,51,420,3354307,3354308,2688259,35,2,1005,0,0,7
34,8,47,467,1777113,1777113,2044142,20,0,1003,0,0,10
34,9,65,532,2020808,2020809,1717455,20,0,1006,0,0,0
34,10,82,614,3461,3461,390304,1,34,1007,2,0,11
34,11,68,682,1069958,1069958,266966,15,9,1013,1,0,8
34,12,57,739,3284885,3284886,303673,35,7,1015,2,0,15
34,13,79,818,1540060,1540060,251809,15,7,1016,0,0,0
34,14,57,875,5798090,5798091,358879,55,7,1015,0,0,2
34,15,83,958,122302,122302,125419,5,12,1010,2,0,0
34,16,57,1015,2280605,2280605,108075,25,2,1009,1,0,2
34,17,71,1086,3735619,3735620,165116,35,2,1009,0,0,19
34,18,55,1141,4838880,4838882,226953,45,2,1013,0,0,10
34,19,70,1211,4778201,4778201,298046,45,2,1015,1,0,10
34,20,86,1297,397365,397365,164003,5,3,1017,2,0,0
50,1,51,51,5857248,5857249,5857247,70,0,1000,0,0,3
50,2,91,138,822752,822752,2719268,10,14,1001,2,4,7
50,3,66,204,5054182,5054183,3185389,55,24,1005,1,0,2
50,4,61,261,2357341,2357341,2656942,25,3,1007,2,4,1
50,5,64,325,3231788,3231788,2419504,35,3,1010,0,0,3
50,6,37,362,8011978,8011979,3608632,80,2,1012,0,0,4
50,7,56,418,2054485,2054488,2841992,20,2,1018,0,0,1
50,8,27,445,8629862,8629862,3638202,90,4,1019,1,0,9
50,9,63,508,2727768,2727768,3235273,30,0,1021,2,0,4
50,10,40,548,4633956,4633956,3261557,45,0,1022,0,0,14
50,11,39,587,8175096,8175097,3920791,80,2,1022,1,0,8
50,12,51,638,4861790,4861790,3888420,50,1,1018,3,0,13
50,13,86,720,784511,784511,3031077,10,32,1020,2,4,0
50,14,71,791,2051444,2051445,2658959,20,32,1025,0,0,5
50,15,68,859,1322187,1322189,2088616,15,13,1027,1,0,2
50,16,46,905,5994204,5994204,2236283,55,4,1028,1,0,6
50,17,84,989,1651565,1651565,1880436,20,8,1025,1,0,5
50,18,68,1057,1490093,1490093,1659003,15,19,1023,2,0,19
50,19,63,1120,6530207,6530207,1977077,60,11,1026,1,0,16
50,20,68,1188,3306225,3306227,1915641,30,13,1029,1,0,13
47,1,57,57,4384115,4384118,4384115,55,0,1000,0,0,10
47,2,96,153,391333,391333,757166,5,0,1000,0,0,4
47,3,85,238,779880,779881,372316,10,0,1002,2,0,10
47,4,56,294,3536260,3536261,353573,35,0,1005,0,0,16
47,5,56,350,5941321,5941322,755421,60,18,1003,2,0,12
47,6,52,402,4562539,4562539,830165,45,3,1007,1,0,-1
47,7,62,464,1037320,1037322,376020,10,3,1006,0,0,1
47,8,39,503,4021892,4021892,410334,40,0,1009,0,0,10
47,9,64,567,2453503,2453504,401346,25,1,1010,2,0,5
47,10,67,634,110258,110260,132569,5,1,1013,0,0,2
47,11,67,701,1198943,1198944,99593,15,12,1014,1,0,2
47,12,28,729,10080496,10080496,452622,95,2,1014,1,0,19
47,13,48,777,8133831,8133831,973502,80,3,1015,1,0,0
47,14,62,839,4303353,4303354,1054893,40,3,1014,0,0,2
47,15,66,905,1546332,1546332,780144,15,3,1013,0,0,9
47,16,59,964,1879596,1879596,645376,20,5,1014,3,0,2
47,17,91,1055,761091,761091,456446,10,5,1015,0,0,19
47,18,60,1115,3387457,3387458,492680,35,5,1019,0,0,11
47,19,90,1205,734018,734018,355114,10,3,1018,2,0,6
47,20,57,1262,6258618,6258618,464214,60,3,1019,0,0,2
16,1,65,65,2387076,2387076,2387076,30,0,1000,0,0,4
16,2,73,138,3937682,3937683,2578511,45,0,1002,0,0,6
16,3,94,232,130308,130308,635899,5,4,1004,2,0,3
16,4,44,276,7235208,7235208,1286979,75,4,1006,0,0,4
16,5,81,357,421763,421763,483146,5,2,1005,2,0,5
16,6,51,408,4677305,4677305,584269,50,2,1008,0,0,2
16,7,52,460,3065389,3065389,475989,30,0,1009,0,0,10
16,8,43,503,2758100,2758100,408381,30,0,1013,0,0,1
16,9,65,568,2141867,2141868,375805,25,42,1019,1,0,5
16,10,57,625,732163,732163,223903,10,0,1022,3,0,14
16,11,72,697,614988,614988,124777,10,0,1028,0,0,2
16,12,64,761,1846116,1846116,107008,20,5,1028,2,0,13
16,13,55,816,6384742,6384742,272449,60,5,1030,0,0,-1
16,14,62,878,4303353,4303353,322058,40,5,1030,0,0,5
16,15,49,927,5954158,5954158,408616,55,1,1026,2,0,3
16,16,52,979,3873457,3873457,416097,40,14,1027,2,0,6
16,17,76,1055,2945577,2945577,458663,30,18,1025,1,0,5
16,18,64,1111,2508854,2508854,553684,25,5,1024,3,8,3
16,19,80,1191,2310908,2310908,523226,25,1,1028,1,0,2
16,20,49,1240,8710333,8710333,785674,80,14,1029,1,0,10
25,1,76,76,608263,608263,608263,10,0,1000,0,0,4
25,2,81,157,2136522,2136522,483707,25,0,1002,0,0,8
25,3,89,246,324980,324980,154297,5,0,1006,0,0,3
25,4,47,293,6533856,6533856,380693,65,0,1006,1,0,7
25,5,70,363,1875187,1875187,304104,20,25,1008,1,0,1
25,6,35,398,8574899,8574899,1007091,90,19,1014,2,0,8
25,7,61,459,1246173,1246173,509722,15,24,1016,1,0,8
25,8,26,485,8738765,8738766,1029092,90,24,1020,0,0,0
25,9,52,537,6393938,6393939,1466606,65,2,1023,2,0,15
25,10,35,572,6787769,6787769,1883074,65,4,1027,1,0,15
25,11,56,628,3356256,3356256,1788609,35,22,1030,1,0,7
25,12,76,704,437596,437596,1040435,5,18,1030,0,0,12
25,13,74,778,2330749,2330750,946554,25,18,1037,0,0,3
25,14,60,838,5174155,5174155,1085549,50,7,1037,3,0,2
25,15,62,900,2301931,2301931,889977,25,7,1041,0,0,2
25,16,71,971,264297,264297,527930,5,7,1046,0,0,8
25,17,81,1052,2104423,2104423,496766,20,6,1047,1,0,23
25,18,65,1117,2174305,2174306,467790,20,23,1052,2,0,9
25,19,75,1192,3548906,3548906,506299,35,13,1053,2,0,18
25,20,51,1243,8206529,8206529,732072,75,16,1058,1,0,3
83,1,67,67,1950328,1950331,1950328,25,0,1000,0,0,5
83,2,83,150,1859077,1859077,1061176,20,0,1001,1,0,2
83,3,89,239,355421,355421,338659,5,15,1004,1,0,4
83,4,44,283,7366837,7366837,846872,75,5,1004,1,0,9
83,5,66,349,2697735,2697737,789272,30,5,1005,0,0,2
83,6,56,401,3749665,3749665,888824,40,7,1006,3,4,2
83,7,57,458,1844410,1844412,548315,20,13,1003,0,0,12
83,8,37,495,4737428,4737430,642541,45,13,1009,0,0,2
83,9,66,561,1902416,1902416,544545,20,4,1015,1,0,5
83,10,63,624,237966,237966,234511,5,4,1018,0,0,12
83,11,45,669,6273094,6273095,471440,60,4,1023,0,0,2
83,12,77,746,427376,427376,223049,5,17,1017,3,0,14
83,13,70,816,3170601,3170602,273836,30,18,1021,1,0,4
83,14,60,876,5133889,5133890,351142,50,15,1022,2,0,9
83,15,55,931,3993868,3993868,358805,40,15,1026,0,0,0
83,16,43,974,7070854,7070855,485478,65,5,1029,1,0,5
83,17,78,1052,2601345,2601345,499110,25,9,1026,1,0,14
83,18,74,1126,559123,559123,366204,10,11,1023,2,0,4
83,19,84,1210,1533701,1533703,310525,15,17,1028,1,0,14
83,20,50,1260,8465577,8465577,493260,80,16,1026,1,0,10
76,1,68,68,1746835,1746839,1746835,25,5,1000,0,0,6
76,2,64,132,6047358,6047358,3541600,65,5,1002,0,0,3
76,3,73,205,3293686,3293687,3036287,35,0,1004,2,0,2
76,4,40,245,8144268,8144270,4127551,90,2,1005,0,0,12
76,5,75,320,942632,942633,2778065,10,2,1009,0,0,10
76,6,49,369,5152421,5152421,3003760,50,2,1015,0,0,2
76,7,75,444,195119,195119,1114430,5,3,1016,3,0,14
76,8,32,476,6649141,6649141,1490344,65,3,1019,0,0,2
76,9,50,526,7009720,7009720,2064208,70,11,1021,1,0,7
76,10,63,589,272021,272021,1108346,5,47,1017,2,0,5
76,11,56,641,3401667,3401667,1266258,35,30,1018,2,4,3
76,12,76,717,466152,466152,703524,5,38,1018,1,0,8
76,13,80,797,1462937,1462937,544763,15,35,1021,1,0,3
76,14,57,854,5970809,5970809,714169,60,5,1018,1,0,0
76,15,46,900,6597960,6597960,892473,65,5,1022,0,0,0
76,16,54,954,2979004,2979004,838474,30,5,1026,0,0,1
76,17,76,1030,3015922,3015922,870778,30,1,1021,3,0,16
76,18,64,1090,2441932,2441933,904372,25,5,1025,2,4,3
76,19,91,1181,562415,562415,663283,10,5,1028,0,0,7
76,20,55,1236,7075006,7075008,851995,65,0,1031,1,0,3
27,1,68,68,1746835,1746835,1746835,25,5,1000,0,0,2
27,2,80,148,2449203,2449203,1272334,30,5,1000,1,0,11
27,3,82,230,1107888,1107889,732226,15,5,1001,0,0,8
27,4,53,283,4477115,4477115,824349,45,5,1002,0,0,0
27,5,61,344,4273884,4273884,1036581,45,0,1004,1,0,2
27,6,58,402,3327117,3327117,830165,35,1,1006,3,0,1
27,7,24,426,10266320,10266320,2242760,100,1,1008,0,0,1
27,8,41,467,3357669,3357670,2044142,35,1,1003,0,0,1
27,9,45,512,8505549,8505549,2957353,90,5,1003,2,0,2
27,10,36,548,6462723,6462723,3272045,65,33,1004,2,0,3
27,11,80,628,209513,209513,1797083,5,13,1006,1,0,2
27,12,61,689,2371893,2371893,1554070,25,9,1007,1,0,3
27,13,93,782,264184,264184,852060,5,1,1001,0,0,4
27,14,51,833,7467159,7467159,1218387,70,1,1009,0,0,19
27,15,60,893,2885221,2885221,1055354,30,31,1012,1,0,3
27,16,49,942,4670058,4670058,1112185,45,31,1016,0,0,21
27,17,100,1042,237440,237440,650911,5,0,1018,3,0,3
27,18,86,1128,30237,30237,343278,1,46,1021,1,0,5
27,19,71,1199,4369268,4369268,420117,40,46,1025,0,0,6
27,20,67,1266,3615825,3615826,420076,35,37,1026,2,0,2
79,1,65,65,2387076,2387078,2387076,30,0,1000,0,0,1
79,2,82,147,1948576,1948576,1333526,25,0,1001,0,0,2
79,3,79,226,1823892,1823892,1010940,20,8,1001,2,0,1
79,4,54,280,4323689,4323691,1029181,45,6,1003,1,0,0
79,5,68,348,2207564,2207568,836881,25,27,1003,0,0,4
79,6,33,381,8907152,8907152,2076170,90,1,1006,1,0,9
79,7,41,422,6696713,6696713,2527746,65,1,1010,0,0,1
79,8,48,470,1692235,1692235,1850627,20,7,1009,1,0,4
79,9,65,535,2020808,2020810,1557705,20,7,1013,0,0,9
79,10,53,584,1289481,1289481,1322670,15,9,1012,4,4,17
79,11,67,651,1135536,1135536,923257,15,9,1018,0,0,9
79,12,64,715,1730471,1730471,742870,20,9,1018,0,0,8
79,13,85,800,904669,904669,493536,10,9,1021,3,0,3
79,14,64,864,3739124,3739124,524474,35,9,1026,0,0,12
79,15,40,904,8444937,8444938,808930,80,3,1024,2,0,2
79,16,51,955,3959333,3959335,820274,40,3,1031,0,0,12
79,17,57,1012,6061569,6061569,1259132,60,3,1034,0,0,23
79,18,61,1073,3268230,3268231,1256823,30,2,1035,2,0,7
79,19,92,1165,543923,543923,935711,5,0,1036,2,0,21
79,20,52,1217,7939116,7939116,1222431,75,0,1041,1,0,1
